"activity","subject","tBodyAcceleration.mean.X","tBodyAcceleration.mean.Y","tBodyAcceleration.mean.Z","tBodyAcceleration.std.X","tBodyAcceleration.std.Y","tBodyAcceleration.std.Z","tGravityAcceleration.mean.X","tGravityAcceleration.mean.Y","tGravityAcceleration.mean.Z","tGravityAcceleration.std.X","tGravityAcceleration.std.Y","tGravityAcceleration.std.Z","tBodyAccelerationJerk.mean.X","tBodyAccelerationJerk.mean.Y","tBodyAccelerationJerk.mean.Z","tBodyAccelerationJerk.std.X","tBodyAccelerationJerk.std.Y","tBodyAccelerationJerk.std.Z","tBodyGyro.mean.X","tBodyGyro.mean.Y","tBodyGyro.mean.Z","tBodyGyro.std.X","tBodyGyro.std.Y","tBodyGyro.std.Z","tBodyGyroJerk.mean.X","tBodyGyroJerk.mean.Y","tBodyGyroJerk.mean.Z","tBodyGyroJerk.std.X","tBodyGyroJerk.std.Y","tBodyGyroJerk.std.Z","tBodyAccelerationMag.mean.","tBodyAccelerationMag.std.","tGravityAccelerationMag.mean.","tGravityAccelerationMag.std.","tBodyAccelerationJerkMag.mean.","tBodyAccelerationJerkMag.std.","tBodyGyroMag.mean.","tBodyGyroMag.std.","tBodyGyroJerkMag.mean.","tBodyGyroJerkMag.std.","fBodyAcceleration.mean.X","fBodyAcceleration.mean.Y","fBodyAcceleration.mean.Z","fBodyAcceleration.std.X","fBodyAcceleration.std.Y","fBodyAcceleration.std.Z","fBodyAcceleration.meanFreq.X","fBodyAcceleration.meanFreq.Y","fBodyAcceleration.meanFreq.Z","fBodyAccelerationJerk.mean.X","fBodyAccelerationJerk.mean.Y","fBodyAccelerationJerk.mean.Z","fBodyAccelerationJerk.std.X","fBodyAccelerationJerk.std.Y","fBodyAccelerationJerk.std.Z","fBodyAccelerationJerk.meanFreq.X","fBodyAccelerationJerk.meanFreq.Y","fBodyAccelerationJerk.meanFreq.Z","fBodyGyro.mean.X","fBodyGyro.mean.Y","fBodyGyro.mean.Z","fBodyGyro.std.X","fBodyGyro.std.Y","fBodyGyro.std.Z","fBodyGyro.meanFreq.X","fBodyGyro.meanFreq.Y","fBodyGyro.meanFreq.Z","fBodyAccelerationMag.mean.","fBodyAccelerationMag.std.","fBodyAccelerationMag.meanFreq.","fBodyBodyAccelerationJerkMag.mean.","fBodyBodyAccelerationJerkMag.std.","fBodyBodyAccelerationJerkMag.meanFreq.","fBodyBodyGyroMag.mean.","fBodyBodyGyroMag.std.","fBodyBodyGyroMag.meanFreq.","fBodyBodyGyroJerkMag.mean.","fBodyBodyGyroJerkMag.std.","fBodyBodyGyroJerkMag.meanFreq."
"WALKING",28,0.281228223888889,-0.0156759722981481,-0.103714705396296,-0.293003522222222,-0.117886186425926,-0.300928395925926,0.942930275555556,-0.229316151481481,-0.125912861222222,-0.976693902592593,-0.968780859814815,-0.944225031851852,0.0931122231851852,0.0226486602722222,-0.00762915201666667,-0.335700184259259,-0.220123120851852,-0.537470471666667,-0.105896207861111,-0.0172822168012963,0.116065910925926,-0.503798624074074,-0.497684006666667,-0.242601384618519,-0.092974671262963,-0.0515394449611111,-0.0593552479814815,-0.399417082777778,-0.639018554444444,-0.440927899259259,-0.1806660203,-0.39269402,-0.1806660203,-0.39269402,-0.299223359444444,-0.390449724259259,-0.310775945814815,-0.460511661296296,-0.546248758518519,-0.579861194259259,-0.280062182962963,-0.127912276044444,-0.356337638518519,-0.298832423148148,-0.168789019540741,-0.326046195925926,-0.375046889351852,-0.05612513965,-0.0130058804962963,-0.36260198037037,-0.294548344814815,-0.498754491111111,-0.367116416481481,-0.191757503603704,-0.574579748518519,-0.353217731666667,-0.492410732962963,-0.301043747996296,-0.374681071666667,-0.50468173962963,-0.255029045018519,-0.545480217777778,-0.497470739444444,-0.308243390425926,-0.0620196965592593,-0.150925257205556,-0.155076023555556,-0.352156841666667,-0.511573670555556,0.107450069401852,-0.360811456296296,-0.436273009814815,0.123016249824074,-0.514602424814815,-0.516811574074074,-0.00198466764814815,-0.595965103703704,-0.589071730555556,-0.07608392765
"WALKING",29,0.271999916792453,-0.0162915600588679,-0.106632427301887,-0.174337940226415,-0.0917540612869811,-0.242828038264151,0.96237438509434,-0.127318078679245,0.0955792142264151,-0.978253538867925,-0.975272848113208,-0.945981437169811,0.0853743348528302,0.0223870454150943,0.00941547304716981,-0.22143354279434,-0.087174644469434,-0.461758009811321,-0.00795668167188679,-0.081960153154717,0.0856852236188679,-0.598868670943396,-0.181802636566038,-0.430232441132075,-0.10688830318283,-0.0479898124113208,-0.0392368986679245,-0.395909621509434,-0.587944298490566,-0.504130088679245,-0.0955213393716981,-0.262695063584906,-0.0955213393716981,-0.262695063584906,-0.240231677415094,-0.133036273622642,-0.28057326754717,-0.358814096603774,-0.506242118113208,-0.612222937169811,-0.135819505761321,-0.0349642325433962,-0.279734839433962,-0.190355976849057,-0.182068539584906,-0.283348100981132,-0.313574137584906,0.232676315733962,0.120197007067925,-0.210469887150943,-0.0880213408433962,-0.394877826981132,-0.307336669773585,-0.155020660771698,-0.529034897169811,-0.201300454630189,-0.0699038849622642,0.00648587851509434,-0.431490048490566,-0.362232316226415,-0.397277495471698,-0.654313559056604,-0.0941359695075472,-0.494117483018868,0.180832984196226,-0.362824434528302,0.0619511792726415,-0.235683305566038,-0.393257505471698,0.0998266557713208,-0.108978206490566,-0.169506499226415,-0.0437918181396792,-0.416817853396226,-0.429156830566038,0.0351798881018868,-0.628501115849057,-0.618667722641509,0.0796848521886792
"WALKING",30,0.276406758,-0.0175880385730769,-0.0986247068969231,-0.346394275230769,-0.173550021692308,-0.120476783907692,0.965217551076923,-0.157673823846154,-0.00392556384476923,-0.979752466923077,-0.970176562153846,-0.943958420615385,0.0688689970184615,0.0219656545,-0.00739534236,-0.374400941384615,-0.270709274446154,-0.521351855076923,-0.0459505355861538,-0.0649170927338462,0.0839568239261538,-0.387920593846154,0.00600277892,-0.182569652430769,-0.0873839917276923,-0.0617028868769231,-0.0446007229941538,-0.460345386153846,-0.497621802307692,-0.476208796153846,-0.195140032969231,-0.359873411538462,-0.195140032969231,-0.359873411538462,-0.352111713846154,-0.353751020923077,-0.0229640797463077,-0.266845731292308,-0.472068729846154,-0.546977272307692,-0.351402910907692,-0.193856663907692,-0.309558882615385,-0.344928112461538,-0.215634315369231,-0.0931447617846154,-0.3463571356,0.0306217232524615,-0.0837532847692308,-0.389595631107692,-0.299525343907692,-0.467030710153846,-0.415135398,-0.289466095323077,-0.575410267076923,-0.268877781692308,-0.274838924907692,-0.201229692864615,-0.374440300461538,-0.175900924040154,-0.247350343692308,-0.399032346,0.0955456046230769,-0.237941473615385,-0.207685653438462,-0.380731546523077,-0.2626507412,-0.342363772923077,-0.469852794923077,0.0483161700923077,-0.347180134692308,-0.366537416615385,0.115010838159538,-0.358344356,-0.331541740923077,-0.06888716012,-0.547621753230769,-0.578580044615385,0.102346297253846
"WALKING_UPSTAIRS",1,0.255461689622641,-0.0239531492643396,-0.0973020020943396,-0.35470802509434,-0.00232026501698113,-0.0194792388471698,0.89335109754717,-0.362153364339623,-0.075402939754717,-0.956367027924528,-0.952849233207547,-0.912379410377358,0.101372729922642,0.0194863076188679,-0.0455625449113208,-0.446843887735849,-0.378274426037736,-0.706593530943396,0.050549379754717,-0.166170015088679,0.0583595463981132,-0.544871104528302,0.00410518379811321,-0.50716867490566,-0.122232768011321,-0.0421485884509434,-0.0407125527654717,-0.614786508490566,-0.601696656226415,-0.606332002264151,-0.129927630735849,-0.324970929245283,-0.129927630735849,-0.324970929245283,-0.466503446226415,-0.478991622075472,-0.126735589969811,-0.14861931805283,-0.59488286509434,-0.648553044339623,-0.404321784150943,-0.190976720811321,-0.433349702075472,-0.337428188679245,0.0217695106566038,0.0859565543849057,-0.418735000377359,-0.160697213516981,-0.520114793584906,-0.479875245660377,-0.41344458754717,-0.685474353962264,-0.461907025849057,-0.381777065283019,-0.726040200754717,-0.377023128301887,-0.509495531698113,-0.551104284150943,-0.492611667924528,-0.319474609056604,-0.453597213018868,-0.565892490754717,0.151538905566038,-0.57170784,-0.187450247737736,-0.473574786603774,-0.133373904258491,-0.352395944716981,-0.416260101509434,-0.0977433496415094,-0.44265216245283,-0.533059853773585,0.085352409154717,-0.325961457396226,-0.182985518264151,-0.219303376110566,-0.634665082075472,-0.693930521509434,0.114277342454717
"WALKING_UPSTAIRS",2,0.247164790395833,-0.0214121132045833,-0.152513899520833,-0.304376406458333,0.108027279889583,-0.112121021220833,0.790717418541667,-0.416214890416667,-0.195888238891667,-0.934407739791667,-0.92376745375,-0.878004056875,0.0744507839572917,-0.00970985514333333,0.01948143925,-0.276121886479167,-0.185648954220833,-0.5737463525,-0.0576912634583333,-0.0320883097395833,0.0688374021666667,-0.439253058958333,-0.466298336666667,-0.163995791679167,-0.0828858001333333,-0.0424053708458333,-0.0445157481625,-0.464854363125,-0.645491337708333,-0.467595961041667,-0.107322679520833,-0.205977045295833,-0.107322679520833,-0.205977045295833,-0.321268911041667,-0.21738939458125,-0.219713472958333,-0.377532167604167,-0.572816438541667,-0.597291719166667,-0.266720933270833,0.00992445881854167,-0.281001986202083,-0.320582414375,0.0848802791083333,-0.09454497643125,-0.281748011416667,-0.0618894458958333,-0.236589092316958,-0.258639439729167,-0.1878421317125,-0.522728063333333,-0.365415441458333,-0.243554146666667,-0.625090981458333,-0.0491142923541667,-0.287688885375,-0.374218484791667,-0.331643577458333,-0.488086123958333,-0.248601122,-0.476358845625,-0.459758488958333,-0.218072471479167,-0.115324433733333,-0.130357850675,-0.0773418117291667,-0.14531853915625,-0.36672824375,0.107680395229167,-0.189511136902083,-0.2604238389625,-0.0119168233583333,-0.450612184791667,-0.438620401875,-0.022752769044375,-0.60079849625,-0.621820202916667,0.0467433991041667
"WALKING_UPSTAIRS",3,0.260819873067797,-0.0324109410555932,-0.110064863437288,-0.313123437627119,0.0116280813372881,-0.369754604067797,0.883533436101695,-0.382851153728814,-0.162943955254237,-0.944040819322034,-0.909825953898305,-0.909469675084746,0.0426880986186441,0.0397249270484746,0.0208205538101695,-0.458364616949153,-0.251680364540678,-0.708551711864407,0.0721980309322034,-0.139275405637288,0.0215603697,-0.456039262525424,-0.582742845932203,-0.492327305084746,-0.115510569491525,-0.0400372510491525,-0.0498180874305085,-0.507270757966102,-0.775774143389831,-0.573433947627119,-0.184014895,-0.333597432542373,-0.184014895,-0.333597432542373,-0.436901159491525,-0.439020591694915,-0.347321812220339,-0.408886653186441,-0.658861401355932,-0.718028040338983,-0.392004211474576,-0.0788094156644068,-0.504494528474576,-0.285333024050847,-0.00803987529661017,-0.350797226271186,-0.461249740508475,-0.100019162177966,-0.278895911347458,-0.478434306271186,-0.283772547471017,-0.677314534067797,-0.486446509661017,-0.268191523644068,-0.738705863898305,-0.325151127440678,-0.453789820355932,-0.442664136271186,-0.378216681762712,-0.637293508305085,-0.431503361525424,-0.484820991355932,-0.556045947118644,-0.561097649661017,-0.145536204410169,-0.339321487559322,-0.102013834094915,-0.315866079491525,-0.447994369152542,0.0238218745338983,-0.412920898474576,-0.48060920220339,0.0904944091525424,-0.514211583728814,-0.445181802430508,-0.177730591459322,-0.716877778644068,-0.740033436271186,0.0753843584661017
"WALKING_UPSTAIRS",4,0.270876696730769,-0.0319804295729615,-0.114219455519231,-0.204933042903846,-0.0666899105180769,-0.372137777692308,0.946264314423077,-0.232944304615385,0.0841675382884615,-0.958495235576923,-0.923376019038462,-0.919619453269231,0.0560971909634615,0.0234018993153846,0.00340280836730769,-0.380488027307692,-0.281543175326923,-0.726495311923077,0.0393825198942308,-0.0859471683596154,0.0843753843384615,-0.454431043269231,-0.551185569230769,-0.360811047884615,-0.1314720713,-0.0390508828865385,-0.0722496260807692,-0.533666803846154,-0.840722752692308,-0.556236584807692,-0.153703935357692,-0.212012300480769,-0.153703935357692,-0.212012300480769,-0.400922254807692,-0.437261477884615,-0.299779407884615,-0.510974134423077,-0.686978374423077,-0.755270457692308,-0.294488270365385,-0.117109161492308,-0.524655722692308,-0.173217219014423,-0.101434446040385,-0.345109817692308,-0.486811749615385,-0.0662348475480769,-0.230536706554615,-0.418304647307692,-0.297805187243462,-0.690106934230769,-0.396762584807692,-0.314525030788462,-0.762772175,-0.379653611346154,-0.39270192625,-0.319649297096154,-0.3710689925,-0.684310201538462,-0.350765737115385,-0.483548693461538,-0.489824279230769,-0.424533512307692,-0.206073104096154,-0.491527600961538,-0.130134208057692,-0.276825498230769,-0.301005898461538,-0.108017171661154,-0.397406285,-0.497324087307692,0.0497462736942308,-0.575794072115385,-0.552489628846154,-0.150274479246154,-0.740749226346154,-0.794209483076923,0.179517012258654
"WALKING_UPSTAIRS",5,0.268459469914894,-0.0325269755153191,-0.107471453914894,-0.0457237779851064,0.185022459476596,-0.308938978787234,0.936821834893617,-0.265942569148936,-0.0232035364248936,-0.95357996893617,-0.900511719787234,-0.92141958,0.0795443483829787,0.0140130363106383,-0.025590953282766,-0.223896564340426,-0.125026612744681,-0.63836903212766,0.0395191121489362,-0.117195551802128,0.0424442819489362,-0.443342262340426,-0.440345826382979,-0.26545133312766,-0.143029686361702,-0.0559895777393617,-0.0534895401,-0.305245202489362,-0.631822048297872,-0.282154378489362,0.0435562021989362,-0.136736383765957,0.0435562021989362,-0.136736383765957,-0.247403476914894,-0.310186545957447,-0.235516929306383,-0.354687870212766,-0.47348816787234,-0.557988065531915,-0.161485339978723,0.0728903158085106,-0.457470676808511,-0.00473819670425532,0.165037631180851,-0.28925665906383,-0.427706137489362,-0.122487323859574,-0.135264615917021,-0.289725470425532,-0.19681792087234,-0.606717464680851,-0.22532784293617,-0.105311152804255,-0.668825711276596,-0.397835581489362,-0.577009359574468,-0.339640932702128,-0.263615096246809,-0.516609046808511,-0.139801393244681,-0.501685580212766,-0.403486393191489,-0.380378006808511,-0.0615803357659574,-0.138063832148936,0.0608132840234043,-0.169261525,-0.254091927148936,-0.020494853812766,-0.264674938957447,-0.378616675957447,0.124513300170213,-0.392564530851064,-0.440445051914894,-0.0234001987774468,-0.571344138723404,-0.572485019787234,0.00578631120914894
"WALKING_UPSTAIRS",6,0.268229355098039,-0.0272425385070588,-0.122082438784314,-0.0501350188513725,0.189276117327451,-0.353519514896078,0.913632241568627,-0.340732608823529,-0.0184608964392157,-0.959399425098039,-0.912900683137255,-0.906196352156863,0.07210675,0.00371343419607843,-0.00237816579411765,-0.180301156098039,-0.0413994646723529,-0.560830688235294,-0.0767406825588235,-0.0518981989072549,0.0664234025976471,-0.321973723647059,-0.315799901607843,-0.18390018167451,-0.0652024492378431,-0.0457705354509804,-0.0576800048435294,-0.186763293747059,-0.486494120980392,-0.170814790834118,0.0177790974433333,-0.0791508842176471,0.0177790974433333,-0.0791508842176471,-0.207379799254902,-0.169970363039216,-0.12912124415098,-0.199893710196078,-0.342895367921569,-0.440079851313725,-0.131075372803922,0.0978035099588235,-0.42724809972549,-0.0211335627276471,0.159123777172549,-0.36587418445098,-0.44512058675098,-0.0948830032690196,-0.0667867912058824,-0.244812769960784,-0.122991594331373,-0.549314615882353,-0.186815074235294,-0.0169811409705882,-0.571673957058824,-0.441959115607843,-0.501170339607843,-0.401683801941176,-0.115065008156863,-0.329653779629412,-0.0464142110215686,-0.390248128039216,-0.31361857145098,-0.309998085098039,-0.0559140146313725,-0.129471190964706,0.0102927666117647,-0.0819479396203922,-0.222161433666667,-0.0140154345627451,-0.169868234496078,-0.177734840922353,-0.0612378407705882,-0.230627015078431,-0.318173892545098,0.0144807316545098,-0.45923633377451,-0.455937719019608,0.0285053836466667
"WALKING_UPSTAIRS",7,0.248706923078431,-0.0275639005607843,-0.143769688803922,-0.29487297445098,-0.32616002254902,-0.145665025639216,0.81874656,-0.240950944117647,-0.403599709607843,-0.932823053333333,-0.939774255490196,-0.881675909607843,0.0724649938509804,-0.000812387078431372,-7.4519666666666e-05,-0.415153115882353,-0.519897595686274,-0.60780843627451,-0.138778108029412,-0.00247161973,0.139217071509804,-0.363853236862745,-0.572996820784314,-0.348980051411765,-0.0856640866647059,-0.0482219105196078,-0.072451747827451,-0.616812659215686,-0.671243739607843,-0.682184175686275,-0.198074437978431,-0.33474460745098,-0.198074437978431,-0.33474460745098,-0.458695232352941,-0.471265710980392,-0.239099165627451,-0.418144852156863,-0.661969771960784,-0.67642807254902,-0.336199426470588,-0.381590523137255,-0.317461021372549,-0.279870086215686,-0.341025552941176,-0.124912269443137,-0.432684590196078,-0.135079176790196,-0.273730521360588,-0.454647881960784,-0.53707567,-0.581764526862745,-0.426974025686275,-0.53419130254902,-0.631919608823529,-0.391182549629412,-0.425313822294118,-0.62755547372549,-0.383889342745098,-0.567920266470588,-0.408150266666667,-0.368636961470588,-0.579964614705882,-0.393062890647059,-0.329345936647059,-0.0541175360431373,-0.346105575254902,-0.378618761568627,-0.415307106666667,-0.0892278153411765,-0.45478324745098,-0.497441363137255,0.0458636458607843,-0.533982945882353,-0.444994481882353,-0.165200896648451,-0.673327281960784,-0.704090967843137,0.047334927254902
"WALKING_UPSTAIRS",8,0.258880152048781,-0.0282415136341463,-0.11512211995122,-0.171712174634146,0.348768733170732,0.121187278790244,0.860368718780488,-0.291341491707317,-0.192306960631707,-0.926673287804878,-0.931032068536585,-0.876168930487805,0.0813816809395122,0.014120592097561,-0.0674583919268293,-0.186618895268293,-0.0123501104926829,-0.447518179097561,0.19270447595122,-0.204205356087805,-0.0724546025804878,-0.367428367219512,-0.0666980861414634,0.337526477436585,-0.15544567414878,-0.027919577097561,-0.0534090382439024,-0.40507069195122,-0.424675673414634,-0.430366658780488,0.121026629195122,-0.227200254219512,0.121026629195122,-0.227200254219512,-0.141494613465854,-0.228296364146341,0.166447991,-0.109327923829268,-0.400664014146341,-0.493975031707317,-0.166411065387805,0.263431399878049,-0.0729496941121951,-0.175284990170732,0.30540146,0.133766193578049,-0.290117827804878,-0.100254405917073,-0.191852656439024,-0.200277249165854,-0.0257952590634146,-0.386655803658537,-0.24733661795122,-0.0700821464439024,-0.508248316829268,-0.115989564712683,-0.344029932341463,-0.368783012195122,-0.240260761682927,-0.113162144460976,0.16597418695122,-0.409955580780488,-0.0478802512585366,0.263202878429268,-0.221044979219512,-0.184403755490244,-0.296234666504878,-0.13026451905122,-0.409282851707317,0.207071289558293,-0.131850567460976,-0.379266499780488,0.27454925895122,-0.229610952609756,-0.183325647134146,-0.128115003341463,-0.46327057804878,-0.575733290731707,0.251663318243902
"WALKING_UPSTAIRS",9,0.262436475714286,-0.0195101099975714,-0.125219003959184,-0.36144437755102,-0.302206203816327,-0.253434083542857,0.902647777755102,-0.0377947824285714,-0.266009866857143,-0.954383557142857,-0.901317321632653,-0.89407107877551,0.0692266245755102,0.00126612218367347,0.00766046602367347,-0.335291644693878,-0.586147012244898,-0.647296002040816,-0.16396719,-0.0412587909579592,0.14569462592449,-0.343976630734694,-0.400859067959184,-0.138176481058776,-0.0684689593355102,-0.0302797452408163,-0.0236327911183673,-0.660419534285714,-0.708604774693878,-0.65711420122449,-0.260727581428571,-0.400222037142857,-0.260727581428571,-0.400222037142857,-0.440667540204082,-0.445485397959184,-0.0833234490061224,-0.425839761428571,-0.672840561836735,-0.748651255510204,-0.342735952653061,-0.405022798163265,-0.384710423408163,-0.369815777346939,-0.297641062755102,-0.244081808302041,-0.341219678720408,-0.247086151469388,-0.215203992816327,-0.402044750408163,-0.608498592040816,-0.615125710612245,-0.327421989591837,-0.590112916530612,-0.677831082857143,-0.427211088244898,-0.52927597244898,-0.547022216326531,-0.313941631326531,-0.499159202857143,-0.327698671183673,-0.361626377102041,-0.352033091612245,-0.165554554220408,-0.284881768510204,-0.414946340204082,-0.507490866734694,-0.372890348979592,-0.509929461428571,-0.00195427494897959,-0.419533108571429,-0.484935752040816,0.0257597455510204,-0.531482693877551,-0.456841325204082,-0.259962957795918,-0.734159449387755,-0.787781590816326,0.136001150144898
"WALKING_UPSTAIRS",10,0.267121853404255,-0.0143854920340426,-0.118180420834043,-0.161591924234043,-0.00555287692765957,-0.0738744931340426,0.931861027446809,-0.0565670278723404,0.0227527702016383,-0.959216072340425,-0.937039417446809,-0.864745838297872,0.0648829303510638,0.0266314282191489,-0.0513375831851064,-0.187220175510638,-0.177803083425532,-0.607520480212766,0.0733447168425532,-0.0954600216446809,0.0879664182957447,-0.308534708121277,0.0411724668680851,-0.320509332297872,-0.157212539189362,-0.0372348522521277,-0.036502173787234,-0.427291343617021,-0.60462905787234,-0.482244799361702,-0.0266623294757447,-0.211537480214383,-0.0266623294757447,-0.211537480214383,-0.262038042446809,-0.226010197889362,0.0438573846851064,-0.113062673542979,-0.523462968510638,-0.618272355319149,-0.139410790617021,-0.0390688222212766,-0.301206408085106,-0.171957349438298,-0.051628469647234,-0.0342347233914894,-0.300390927148936,-0.0035449232893617,-0.289969419042553,-0.20121432216383,-0.206872839212766,-0.553230667234043,-0.247598320858298,-0.202796129097872,-0.662894135319149,-0.230337514021277,-0.370854829787234,-0.328583308468085,-0.218524716912766,-0.235858986212766,-0.262763367170213,-0.34130162006383,0.171735785297872,-0.403822082765957,-0.235765046724681,-0.421428722680851,-0.135478697270213,-0.166866721574468,-0.361437534680851,0.0879049622851064,-0.153553147382979,-0.334365043829787,0.178734933145745,-0.265371689148936,-0.166969377765957,-0.194447276040426,-0.600582998297872,-0.67129056212766,0.158591030929787
"WALKING_UPSTAIRS",11,0.263775859277778,-0.0303157822055556,-0.106797216481481,-0.238802959018519,-0.103167501868519,-0.203369399185185,0.892626155555556,-0.343576924814815,0.146633747092593,-0.953463105740741,-0.924360832962963,-0.906933171111111,0.0968561683092593,-0.0132625289255556,-0.0151463896833333,-0.452961683518519,-0.428119229814815,-0.785359167222222,-0.0820909701727778,-0.0566928808703704,0.0638054379968518,-0.501331630185185,-0.28204453962963,-0.694658851666667,-0.0645245413759259,-0.0719834687944444,-0.046076149625,-0.660431336111111,-0.809459436666667,-0.777173388518518,-0.132594623759259,-0.289592148148148,-0.132594623759259,-0.289592148148148,-0.509587701296296,-0.490485807222222,-0.255048336944444,-0.377909862407407,-0.757314813888889,-0.80112703962963,-0.355348902222222,-0.254645206944444,-0.551742083518519,-0.198733655611111,-0.0885048145574074,-0.113701770190741,-0.52447937047037,-0.189232158777778,-0.486549897222222,-0.495927371666667,-0.455317917037037,-0.765387905555556,-0.458255021296296,-0.437276328518518,-0.803845087037037,-0.446992354759259,-0.461641074074074,-0.482497119833333,-0.471782782222222,-0.581167154444444,-0.674671878518519,-0.517811645740741,-0.153787850538889,-0.729928728518519,-0.245040398462963,-0.63553191687037,-0.183328377796296,-0.336061027407407,-0.376027878888889,-0.137089383,-0.475928501666667,-0.513703461481481,0.0149014800925926,-0.55009966,-0.381223382777778,-0.377996100925926,-0.795986113703704,-0.822428718888889,0.0153270269092593
"WALKING_UPSTAIRS",12,0.272970338653846,-0.0263574903403846,-0.107339730115385,-0.290149192307692,-0.103818259823077,-0.436697425576923,0.938371473269231,-0.259144202692308,-0.0702503820961538,-0.960246289807692,-0.941378352307692,-0.938071183269231,0.0728660813846154,-0.00689494886730769,0.00906662793461539,-0.359856972115385,-0.311328991057692,-0.719336352692308,-0.0931234101769231,-0.0411314519307692,0.0898022757730769,-0.526659296134615,-0.522949798269231,-0.349614606153846,-0.0455638872076923,-0.0335406569057692,-0.0653167291865385,-0.549999188461539,-0.761195612692308,-0.606412096538462,-0.229183927115385,-0.285844036153846,-0.229183927115385,-0.285844036153846,-0.432469300961538,-0.329827968269231,-0.316561585961538,-0.525686949063462,-0.674972132307692,-0.713406712307692,-0.321447925192308,-0.168341519859615,-0.560841212692308,-0.278929748076923,-0.130175559028846,-0.418599992115385,-0.420235639230769,-0.105269653898077,-0.217216987155769,-0.385843754230769,-0.333077590961538,-0.687929868653846,-0.39060122,-0.335926381307692,-0.750114855961538,-0.331247540442308,-0.380249904980769,-0.323446377115385,-0.426360331538462,-0.604711316153846,-0.406080936346154,-0.5604629635,-0.483918390576923,-0.396095719423077,-0.158314160701923,-0.351127976519231,-0.224541879673077,-0.290005418653846,-0.395285130961538,-0.00111843704807692,-0.3208844625,-0.346565141730769,0.0842262704980769,-0.594032515192308,-0.564435086711538,-0.107077796403846,-0.714332592115385,-0.733130764423077,0.0978624347986538
"WALKING_UPSTAIRS",13,0.258203939581818,-0.0277392253910909,-0.125767265890909,-0.296284597454545,0.104470773801818,-0.217210568085455,0.847634313454545,-0.357404501636364,-0.207507170584727,-0.946441502363636,-0.922054968727273,-0.910271096181818,0.0692442067545455,-0.00128009758363636,-0.0254126299290909,-0.487325539818182,-0.323333932218182,-0.660921263636364,-0.13829376226,0.00381966911090909,0.116679563256364,-0.541066687090909,-0.403572169636364,-0.211805111745455,-0.0664817176345455,-0.0453051954036364,-0.0661653916327273,-0.631037584,-0.678805915818182,-0.550880346909091,-0.10115350174,-0.326339622181818,-0.10115350174,-0.326339622181818,-0.456190454,-0.451225931090909,-0.237182958116364,-0.415658606181818,-0.631964902181818,-0.669216383090909,-0.382460736363636,-0.0636564765818182,-0.404785239945455,-0.266081292363636,0.114656709636364,-0.184842227972182,-0.480080060363636,-0.247165637745455,-0.285177288672727,-0.506212135636364,-0.368996179072727,-0.631496434363636,-0.514337759454545,-0.319400410981818,-0.689235778909091,-0.323344232581818,-0.586022409090909,-0.504002904418182,-0.482113007636364,-0.492176104727273,-0.255338945927273,-0.562911002545455,-0.364283258727273,-0.272525011818182,-0.211194498501818,-0.293383223927273,-0.240720823,-0.367522800909091,-0.409065516363636,-0.15090472406,-0.425100006545455,-0.491090809090909,-0.0278380090472727,-0.485477308909091,-0.470770800363636,-0.104131147823636,-0.656088544363636,-0.712261499636364,0.107301253870909
"WALKING_UPSTAIRS",14,0.26242106612963,-0.0204388180024074,-0.112279688983333,-0.309396717592593,0.307195533,0.609017879074074,0.688256122222222,-0.322680364814815,-0.49508872037037,-0.928523640925926,-0.907231431296296,-0.875450819074074,0.0803303022222222,-0.0183131159944444,0.00344199486481481,-0.368780418888889,-0.336427181240741,-0.327868814314815,0.0813841685037037,-0.123499570044444,-0.0441381886666667,-0.454283337592593,0.476518714444444,0.564875818162963,-0.128266667862963,-0.0207749732407407,-0.0137237620296296,-0.646611034444444,-0.371479721296296,-0.359816626703704,0.140108204051852,-0.0197686685018519,0.140108204051852,-0.0197686685018519,-0.28366383592037,-0.337086266574074,0.365779419444444,0.299975979851852,-0.399921949557407,-0.485819293703704,-0.323508442240741,0.0163939234574074,0.191693742633333,-0.304980247962963,0.356072772037037,0.687124163703704,-0.389133559537037,-0.366543121851852,-0.367877189296296,-0.383497147037037,-0.347606639592593,-0.264008468333333,-0.41096787037037,-0.371572473072222,-0.391077873148148,-0.263935056981481,-0.487347927037037,-0.52152949537037,-0.441048358648148,0.118687692187963,0.196703218737037,-0.464742933888889,0.646233637037037,0.522454216314815,-0.389723705407407,-0.521877343333333,-0.501572597962963,-0.0759851813333333,-0.143253889222222,-0.168723817533333,-0.288744334092593,-0.409847649281481,0.0399288326018519,0.0488588668185185,0.236659662496296,-0.287413084037037,-0.457250612407407,-0.564964076388889,0.076347168
